ID_Transaccion,Fecha_Hora,ID_Producto,Nombre_Producto,Precio_Unitario,Cantidad,ID_Tienda
5014,2025-09-02 15:29:55,P02,Energia Matutina,11.0,1,T02
1793,2025-09-02 15:32:41,P04,Sol Tropical,10.5,1,T02
5755,2025-09-02 15:35:54,P01,Detox Verde,12.5,1,T01
5354,2025-09-02 15:37:46,P02,Energia Matutina,11.0,2,T01
6018,2025-09-02 15:41:35,P02,Energia Matutina,11.0,1,T01
2215,2025-09-02 15:48:11,P02,Energia Matutina,11.0,1,T01
2955,2025-09-02 15:50:03,P02,Energia Matutina,11.0,1,T02
5997,2025-09-02 16:01:28,P02,Energia Matutina,11.0,1,T02
1931,2025-09-02 16:02:12,P02,Energia Matutina,11.0,3,T02
7695,2025-09-02 16:12:25,P04,Sol Tropical,10.5,1,T02
2994,2025-09-02 16:14:31,P01,Detox Verde,12.5,1,T01
5914,2025-09-02 16:15:57,P02,Energia Matutina,11.0,1,T02
1561,2025-09-02 16:19:58,P01,Detox Verde,12.5,1,T02
6462,2025-09-02 16:21:16,P04,Sol Tropical,10.5,1,T02
7840,2025-09-02 16:25:08,P03,Trio de Berries,14.0,1,T02
8060,2025-09-02 16:25:53,P02,Energia Matutina,11.0,1,T02
1501,2025-09-02 16:36:25,P02,Energia Matutina,11.0,1,T02
5078,2025-09-02 16:43:56,P03,Trio de Berries,14.0,1,T02
7113,2025-09-02 16:48:59,P03,Trio de Berries,14.0,1,T02
10004,2025-09-02 16:54:21,P02,Energia Matutina,11.0,1,T01
4816,2025-09-02 16:55:45,P03,Trio de Berries,14.0,2,T01
9960,2025-09-02 17:19:37,P01,Detox Verde,12.5,1,T01
6486,2025-09-02 17:28:30,P04,Sol Tropical,10.5,1,T02
1507,2025-09-02 17:40:50,P02,Energia Matutina,11.0,1,T01
3391,2025-09-02 17:41:35,P05,Inmune-C Boost,13.0,1,T01
7278,2025-09-02 17:41:56,P03,Trio de Berries,14.0,3,T02
10353,2025-09-02 17:42:33,P02,Energia Matutina,11.0,1,T02
6838,2025-09-02 17:45:25,P01,Detox Verde,12.5,1,T02
6612,2025-09-02 17:47:44,P04,Sol Tropical,10.5,1,T01
9003,2025-09-02 17:54:33,P03,Trio de Berries,14.0,2,T02
4120,2025-09-02 17:58:29,P01,Detox Verde,12.5,3,T02
3179,2025-09-02 18:06:51,P01,Detox Verde,12.5,1,T01
3018,2025-09-02 18:10:25,P05,Inmune-C Boost,13.0,2,T01
4367,2025-09-02 18:13:34,P04,Sol Tropical,10.5,1,T02
9763,2025-09-02 18:15:45,P02,Energia Matutina,11.0,1,T01
2961,2025-09-02 18:19:48,P02,Energia Matutina,11.0,2,T01
3705,2025-09-02 18:24:05,P02,Energia Matutina,11.0,1,T02
7029,2025-09-02 18:25:29,P02,Energia Matutina,11.0,3,T01
5632,2025-09-02 18:27:02,P02,Energia Matutina,11.0,1,T02
8989,2025-09-02 18:29:32,P03,Trio de Berries,14.0,2,T01
4424,2025-09-02 18:30:15,P01,Detox Verde,12.5,1,T01
1574,2025-09-02 18:35:54,P01,Detox Verde,12.5,2,T01
4059,2025-09-02 18:38:39,P02,Energia Matutina,11.0,2,T02
2281,2025-09-02 18:39:20,P02,Energia Matutina,11.0,1,T01
5406,2025-09-02 18:44:44,P03,Trio de Berries,14.0,1,T01
2899,2025-09-02 18:51:25,P05,Inmune-C Boost,13.0,2,T01
9042,2025-09-02 18:52:24,P01,Detox Verde,12.5,1,T01
4769,2025-09-02 19:00:29,P02,Energia Matutina,11.0,2,T02
2508,2025-09-02 19:03:27,P01,Detox Verde,12.5,2,T01
2338,2025-09-02 19:04:26,P02,Energia Matutina,11.0,2,T02
1593,2025-09-02 19:05:44,P04,Sol Tropical,10.5,1,T01
5950,2025-09-02 19:08:15,P01,Detox Verde,12.5,3,T02
10124,2025-09-02 19:09:58,P04,Sol Tropical,10.5,1,T02
8664,2025-09-02 19:12:08,P01,Detox Verde,12.5,2,T01
1100,2025-09-02 19:14:58,P02,Energia Matutina,11.0,1,T02
10848,2025-09-02 19:15:55,P01,Detox Verde,12.5,1,T01
8794,2025-09-02 19:16:20,P03,Trio de Berries,14.0,1,T01
5743,2025-09-02 19:17:35,P03,Trio de Berries,14.0,1,T01
5579,2025-09-02 19:23:15,P03,Trio de Berries,14.0,1,T01
6469,2025-09-02 19:24:19,P01,Detox Verde,12.5,1,T02
5843,2025-09-02 19:32:45,P02,Energia Matutina,11.0,1,T02
1737,2025-09-02 19:35:14,P05,Inmune-C Boost,13.0,1,T01
10491,2025-09-02 19:41:28,P03,Trio de Berries,14.0,1,T02
1277,2025-09-02 19:43:28,P03,Trio de Berries,14.0,1,T02
8297,2025-09-02 19:46:16,P01,Detox Verde,12.5,1,T01
3672,2025-09-02 19:55:37,P03,Trio de Berries,14.0,1,T01
5707,2025-09-02 19:57:37,P05,Inmune-C Boost,13.0,1,T01
2407,2025-09-02 20:00:18,P03,Trio de Berries,14.0,2,T02
4935,2025-09-02 20:08:35,P01,Detox Verde,12.5,1,T01
1794,2025-09-02 20:12:46,P03,Trio de Berries,14.0,1,T02
9745,2025-09-02 20:13:43,P03,Trio de Berries,14.0,2,T02
4452,2025-09-02 20:17:11,P01,Detox Verde,12.5,2,T01
8222,2025-09-02 20:18:47,P02,Energia Matutina,11.0,1,T02
1750,2025-09-02 20:19:27,P02,Energia Matutina,11.0,1,T02
9338,2025-09-02 20:19:27,P03,Trio de Berries,14.0,1,T02
6515,2025-09-02 20:27:32,P04,Sol Tropical,10.5,1,T01
9998,2025-09-02 20:46:27,P01,Detox Verde,12.5,1,T01
2126,2025-09-02 20:47:54,P03,Trio de Berries,14.0,1,T02
10280,2025-09-02 20:48:36,P04,Sol Tropical,10.5,1,T02
5534,2025-09-02 20:49:50,P03,Trio de Berries,14.0,1,T02
4033,2025-09-02 20:50:05,P04,Sol Tropical,10.5,2,T01
4951,2025-09-02 20:51:12,P02,Energia Matutina,11.0,1,T02
3041,2025-09-02 20:52:40,P01,Detox Verde,12.5,1,T02
1942,2025-09-02 20:57:09,P01,Detox Verde,12.5,1,T02
9270,2025-09-02 21:04:32,P02,Energia Matutina,11.0,1,T02
1832,2025-09-02 21:04:59,P04,Sol Tropical,10.5,1,T01
7088,2025-09-02 21:06:05,P01,Detox Verde,12.5,3,T01
4492,2025-09-02 21:29:24,P04,Sol Tropical,10.5,1,T02
5839,2025-09-02 21:38:51,P04,Sol Tropical,10.5,3,T01
1587,2025-09-02 21:40:15,P02,Energia Matutina,11.0,1,T02
9651,2025-09-02 21:41:12,P02,Energia Matutina,11.0,1,T02
6673,2025-09-02 21:45:12,P02,Energia Matutina,11.0,1,T02
2133,2025-09-02 21:46:45,P03,Trio de Berries,14.0,1,T02
4454,2025-09-02 21:47:26,P04,Sol Tropical,10.5,1,T01
10181,2025-09-02 21:48:30,P03,Trio de Berries,14.0,1,T01
9841,2025-09-02 21:51:03,P03,Trio de Berries,14.0,3,T01
10450,2025-09-02 21:51:43,P01,Detox Verde,12.5,1,T01
1654,2025-09-02 21:56:54,P02,Energia Matutina,11.0,1,T02
9679,2025-09-02 22:03:02,P03,Trio de Berries,14.0,1,T02
5335,2025-09-02 22:04:48,P02,Energia Matutina,11.0,2,T02
8814,2025-09-02 22:08:04,P03,Trio de Berries,14.0,1,T02
10563,2025-09-02 22:09:47,P02,Energia Matutina,11.0,1,T02
10946,2025-09-02 22:19:26,P02,Energia Matutina,11.0,1,T01
9037,2025-09-02 22:19:33,P03,Trio de Berries,14.0,3,T02
8874,2025-09-02 22:21:33,P01,Detox Verde,12.5,1,T01
1638,2025-09-02 22:26:48,P01,Detox Verde,12.5,1,T01
2772,2025-09-02 22:27:07,P05,Inmune-C Boost,13.0,1,T02
7568,2025-09-02 22:28:57,P03,Trio de Berries,14.0,1,T02
3375,2025-09-02 22:30:27,P02,Energia Matutina,11.0,3,T02
6487,2025-09-02 22:36:51,P04,Sol Tropical,10.5,1,T02
7951,2025-09-02 22:48:01,P01,Detox Verde,12.5,2,T02
7302,2025-09-02 22:48:30,P01,Detox Verde,12.5,1,T01
6973,2025-09-02 22:55:24,P01,Detox Verde,12.5,3,T01
7286,2025-09-02 23:00:10,P02,Energia Matutina,11.0,1,T02
5980,2025-09-02 23:00:53,P03,Trio de Berries,14.0,1,T02
6641,2025-09-02 23:05:51,P03,Trio de Berries,14.0,1,T02
2783,2025-09-02 23:06:16,P02,Energia Matutina,11.0,1,T02
4457,2025-09-02 23:10:09,P02,Energia Matutina,11.0,1,T02
9436,2025-09-02 23:11:58,P02,Energia Matutina,11.0,2,T02
6219,2025-09-02 23:19:41,P04,Sol Tropical,10.5,1,T02
5664,2025-09-02 23:20:29,P03,Trio de Berries,14.0,1,T02
7511,2025-09-02 23:23:43,P04,Sol Tropical,10.5,1,T02
2654,2025-09-02 23:34:40,P04,Sol Tropical,10.5,2,T01
5166,2025-09-02 23:45:21,P02,Energia Matutina,11.0,1,T02
7675,2025-09-02 23:59:47,P01,Detox Verde,12.5,1,T01
10286,2025-09-03 00:03:15,P02,Energia Matutina,11.0,1,T02
4864,2025-09-03 00:04:36,P01,Detox Verde,12.5,1,T02
10292,2025-09-03 00:04:50,P02,Energia Matutina,11.0,1,T01
6296,2025-09-03 00:05:34,P02,Energia Matutina,11.0,2,T02
5758,2025-09-03 00:06:01,P01,Detox Verde,12.5,1,T02
3211,2025-09-03 00:09:47,P03,Trio de Berries,14.0,1,T01
7326,2025-09-03 00:16:47,P03,Trio de Berries,14.0,1,T02
9770,2025-09-03 00:21:28,P01,Detox Verde,12.5,1,T01
2831,2025-09-03 00:23:02,P04,Sol Tropical,10.5,1,T02
2902,2025-09-03 00:25:18,P02,Energia Matutina,11.0,1,T01
9414,2025-09-03 00:29:14,P03,Trio de Berries,14.0,1,T02
4900,2025-09-03 00:35:32,P03,Trio de Berries,14.0,1,T02
5802,2025-09-03 00:39:52,P02,Energia Matutina,11.0,1,T01
10454,2025-09-03 00:42:51,P01,Detox Verde,12.5,2,T01
2178,2025-09-03 00:51:34,P04,Sol Tropical,10.5,1,T01
10745,2025-09-03 00:53:43,P04,Sol Tropical,10.5,2,T02
9761,2025-09-03 00:59:25,P02,Energia Matutina,11.0,1,T01
3266,2025-09-03 01:06:07,P01,Detox Verde,12.5,3,T01
9579,2025-09-03 01:13:00,P02,Energia Matutina,11.0,1,T02
7024,2025-09-03 01:15:42,P01,Detox Verde,12.5,1,T02
1549,2025-09-03 01:34:15,P03,Trio de Berries,14.0,1,T01
5245,2025-09-03 01:35:26,P02,Energia Matutina,11.0,1,T02
3691,2025-09-03 01:37:45,P04,Sol Tropical,10.5,1,T02
1820,2025-09-03 01:50:19,P05,Inmune-C Boost,13.0,1,T02
4603,2025-09-03 01:52:28,P01,Detox Verde,12.5,1,T02
1876,2025-09-03 01:55:14,P01,Detox Verde,12.5,1,T01
1648,2025-09-03 01:55:17,P01,Detox Verde,12.5,1,T02
8154,2025-09-03 01:58:20,P02,Energia Matutina,11.0,2,T02
5303,2025-09-03 02:13:50,P02,Energia Matutina,11.0,1,T01
4579,2025-09-03 02:15:58,P03,Trio de Berries,14.0,1,T01
6019,2025-09-03 02:18:26,P02,Energia Matutina,11.0,1,T01
7049,2025-09-03 02:25:14,P01,Detox Verde,12.5,1,T01
5842,2025-09-03 02:26:21,P02,Energia Matutina,11.0,1,T02
10943,2025-09-03 02:31:46,P02,Energia Matutina,11.0,2,T01
5633,2025-09-03 02:32:05,P01,Detox Verde,12.5,3,T01
5440,2025-09-03 02:32:41,P02,Energia Matutina,11.0,2,T02
1348,2025-09-03 02:32:50,P02,Energia Matutina,11.0,1,T01
3569,2025-09-03 02:35:05,P03,Trio de Berries,14.0,1,T02
10942,2025-09-03 02:40:59,P02,Energia Matutina,11.0,1,T02
10104,2025-09-03 02:45:56,P01,Detox Verde,12.5,1,T01
10169,2025-09-03 02:46:45,P03,Trio de Berries,14.0,1,T01
6698,2025-09-03 02:46:56,P01,Detox Verde,12.5,1,T01
8540,2025-09-03 02:48:27,P03,Trio de Berries,14.0,1,T02
5576,2025-09-03 03:01:09,P03,Trio de Berries,14.0,1,T01
10842,2025-09-03 03:10:14,P02,Energia Matutina,11.0,1,T02
2545,2025-09-03 03:15:32,P02,Energia Matutina,11.0,1,T01
7277,2025-09-03 03:22:50,P02,Energia Matutina,11.0,1,T02
9054,2025-09-03 03:23:54,P05,Inmune-C Boost,13.0,1,T01
8749,2025-09-03 03:24:03,P01,Detox Verde,12.5,1,T01
8136,2025-09-03 03:25:01,P04,Sol Tropical,10.5,1,T02
10082,2025-09-03 03:28:42,P02,Energia Matutina,11.0,1,T02
7157,2025-09-03 03:34:55,P02,Energia Matutina,11.0,1,T01
4366,2025-09-03 03:38:19,P02,Energia Matutina,11.0,1,T01
8800,2025-09-03 03:38:27,P04,Sol Tropical,10.5,1,T01
5897,2025-09-03 03:39:50,P01,Detox Verde,12.5,1,T01
6808,2025-09-03 03:40:57,P02,Energia Matutina,11.0,1,T02
3884,2025-09-03 03:44:46,P02,Energia Matutina,11.0,1,T02
5297,2025-09-03 03:46:50,P02,Energia Matutina,11.0,1,T01
7311,2025-09-03 03:47:29,P05,Inmune-C Boost,13.0,2,T01
4980,2025-09-03 03:48:45,P01,Detox Verde,12.5,1,T02
6249,2025-09-03 03:50:02,P02,Energia Matutina,11.0,1,T01
1927,2025-09-03 03:52:25,P02,Energia Matutina,11.0,1,T02
2569,2025-09-03 03:57:53,P04,Sol Tropical,10.5,1,T02
10298,2025-09-03 04:05:25,P02,Energia Matutina,11.0,1,T01
9163,2025-09-03 04:13:57,P04,Sol Tropical,10.5,1,T01
7964,2025-09-03 04:14:12,P02,Energia Matutina,11.0,1,T01
2330,2025-09-03 04:20:55,P01,Detox Verde,12.5,1,T01
9339,2025-09-03 04:34:26,P01,Detox Verde,12.5,1,T02
5419,2025-09-03 04:36:10,P02,Energia Matutina,11.0,1,T02
10499,2025-09-03 04:36:42,P02,Energia Matutina,11.0,2,T01
6867,2025-09-03 04:36:50,P02,Energia Matutina,11.0,1,T02
7665,2025-09-03 04:49:52,P04,Sol Tropical,10.5,1,T01
1453,2025-09-03 04:51:50,P01,Detox Verde,12.5,1,T02
10847,2025-09-03 04:52:13,P01,Detox Verde,12.5,1,T01
3158,2025-09-03 04:53:03,P03,Trio de Berries,14.0,3,T02
5307,2025-09-03 04:54:46,P03,Trio de Berries,14.0,1,T02
3709,2025-09-03 04:55:10,P03,Trio de Berries,14.0,1,T02
5586,2025-09-03 04:57:03,P03,Trio de Berries,14.0,3,T02
1473,2025-09-03 05:02:54,P05,Inmune-C Boost,13.0,1,T01
8573,2025-09-03 05:04:07,P02,Energia Matutina,11.0,1,T01
9974,2025-09-03 05:07:28,P02,Energia Matutina,11.0,1,T01
6409,2025-09-03 05:09:04,P05,Inmune-C Boost,13.0,1,T02
7172,2025-09-03 05:18:30,P01,Detox Verde,12.5,1,T02
4968,2025-09-03 05:20:58,P02,Energia Matutina,11.0,2,T02
5177,2025-09-03 05:21:42,P02,Energia Matutina,11.0,1,T02
7886,2025-09-03 05:22:24,P03,Trio de Berries,14.0,1,T01
9189,2025-09-03 05:34:11,P02,Energia Matutina,11.0,1,T01
7351,2025-09-03 05:50:42,P04,Sol Tropical,10.5,1,T02
6525,2025-09-03 05:54:03,P04,Sol Tropical,10.5,2,T02
6839,2025-09-03 06:00:53,P03,Trio de Berries,14.0,1,T01
8584,2025-09-03 06:00:59,P01,Detox Verde,12.5,1,T01
7065,2025-09-03 06:06:29,P02,Energia Matutina,11.0,1,T02
6246,2025-09-03 06:10:16,P02,Energia Matutina,11.0,1,T01
3580,2025-09-03 06:12:32,P02,Energia Matutina,11.0,3,T02
3033,2025-09-03 06:14:21,P02,Energia Matutina,11.0,1,T02
2436,2025-09-03 06:19:46,P01,Detox Verde,12.5,2,T02
5685,2025-09-03 06:26:52,P04,Sol Tropical,10.5,2,T02
9157,2025-09-03 06:32:34,P05,Inmune-C Boost,13.0,1,T02
7895,2025-09-03 06:33:50,P01,Detox Verde,12.5,1,T01
5173,2025-09-03 06:40:58,P01,Detox Verde,12.5,1,T02
1475,2025-09-03 06:42:27,P01,Detox Verde,12.5,1,T01
2062,2025-09-03 06:42:53,P02,Energia Matutina,11.0,2,T01
5614,2025-09-03 06:50:24,P04,Sol Tropical,10.5,1,T02
7448,2025-09-03 06:50:26,P02,Energia Matutina,11.0,1,T01
3661,2025-09-03 06:52:14,P02,Energia Matutina,11.0,1,T02
9409,2025-09-03 06:52:55,P02,Energia Matutina,11.0,2,T02
7590,2025-09-03 07:04:42,P02,Energia Matutina,11.0,2,T02
8073,2025-09-03 07:10:25,P01,Detox Verde,12.5,1,T02
2733,2025-09-03 07:13:11,P02,Energia Matutina,11.0,1,T02
10176,2025-09-03 07:14:21,P02,Energia Matutina,11.0,1,T01
5538,2025-09-03 07:18:33,P03,Trio de Berries,14.0,1,T01
1695,2025-09-03 07:21:03,P01,Detox Verde,12.5,1,T01
8685,2025-09-03 07:24:14,P01,Detox Verde,12.5,1,T02
10277,2025-09-03 07:27:34,P01,Detox Verde,12.5,1,T02
7237,2025-09-03 07:33:36,P02,Energia Matutina,11.0,2,T01
9182,2025-09-03 07:42:33,P02,Energia Matutina,11.0,1,T02
8171,2025-09-03 07:44:34,P02,Energia Matutina,11.0,1,T01
7709,2025-09-03 07:45:37,P01,Detox Verde,12.5,1,T01
9023,2025-09-03 07:48:56,P03,Trio de Berries,14.0,1,T01
2291,2025-09-03 07:52:57,P03,Trio de Berries,14.0,1,T01
10784,2025-09-03 07:53:43,P02,Energia Matutina,11.0,1,T02
10983,2025-09-03 08:03:14,P02,Energia Matutina,11.0,1,T01
10456,2025-09-03 08:11:49,P04,Sol Tropical,10.5,1,T02
2052,2025-09-03 08:12:02,P02,Energia Matutina,11.0,3,T02
9683,2025-09-03 08:16:29,P01,Detox Verde,12.5,1,T01
3253,2025-09-03 08:18:29,P02,Energia Matutina,11.0,1,T01
9840,2025-09-03 08:24:48,P01,Detox Verde,12.5,3,T01
7845,2025-09-03 08:28:23,P04,Sol Tropical,10.5,1,T01
4926,2025-09-03 08:32:19,P03,Trio de Berries,14.0,1,T01
6175,2025-09-03 08:34:15,P01,Detox Verde,12.5,1,T01
8553,2025-09-03 08:37:00,P04,Sol Tropical,10.5,1,T01
5547,2025-09-03 08:38:55,P02,Energia Matutina,11.0,1,T01
9836,2025-09-03 08:40:09,P04,Sol Tropical,10.5,2,T01
8738,2025-09-03 08:49:21,P01,Detox Verde,12.5,1,T02
4026,2025-09-03 08:55:08,P04,Sol Tropical,10.5,1,T02
2909,2025-09-03 09:08:09,P03,Trio de Berries,14.0,2,T02
8848,2025-09-03 09:08:34,P04,Sol Tropical,10.5,1,T01
5107,2025-09-03 09:12:43,P01,Detox Verde,12.5,1,T02
4580,2025-09-03 09:13:48,P01,Detox Verde,12.5,1,T01
1200,2025-09-03 09:18:17,P01,Detox Verde,12.5,1,T01
4576,2025-09-03 09:22:42,P05,Inmune-C Boost,13.0,1,T01
7232,2025-09-03 09:23:19,P03,Trio de Berries,14.0,1,T01
10899,2025-09-03 09:25:24,P01,Detox Verde,12.5,1,T02
10257,2025-09-03 09:31:03,P03,Trio de Berries,14.0,2,T02
1053,2025-09-03 09:33:03,P02,Energia Matutina,11.0,1,T02
8025,2025-09-03 09:33:50,P03,Trio de Berries,14.0,2,T02
6936,2025-09-03 09:58:22,P02,Energia Matutina,11.0,1,T02
7365,2025-09-03 10:01:02,P03,Trio de Berries,14.0,2,T02
1431,2025-09-03 10:03:06,P03,Trio de Berries,14.0,1,T02
6617,2025-09-03 10:05:02,P04,Sol Tropical,10.5,1,T02
9497,2025-09-03 10:14:33,P02,Energia Matutina,11.0,1,T02
3603,2025-09-03 10:15:38,P01,Detox Verde,12.5,2,T02
5953,2025-09-03 10:21:06,P02,Energia Matutina,11.0,1,T01
8763,2025-09-03 10:24:17,P01,Detox Verde,12.5,1,T01
10314,2025-09-03 10:27:48,P02,Energia Matutina,11.0,1,T01
6955,2025-09-03 10:32:18,P02,Energia Matutina,11.0,1,T02
9056,2025-09-03 10:33:34,P01,Detox Verde,12.5,1,T01
3467,2025-09-03 10:48:31,P04,Sol Tropical,10.5,1,T02
8867,2025-09-03 10:48:49,P02,Energia Matutina,11.0,2,T01
6983,2025-09-03 10:49:31,P02,Energia Matutina,11.0,2,T01
9810,2025-09-03 10:50:49,P03,Trio de Berries,14.0,1,T01
9396,2025-09-03 11:06:29,P03,Trio de Berries,14.0,1,T01
6465,2025-09-03 11:06:30,P02,Energia Matutina,11.0,1,T01
10171,2025-09-03 11:17:00,P03,Trio de Berries,14.0,1,T02
3641,2025-09-03 11:20:35,P02,Energia Matutina,11.0,1,T01
8692,2025-09-03 11:26:33,P03,Trio de Berries,14.0,1,T02
1813,2025-09-03 11:33:52,P02,Energia Matutina,11.0,1,T01
8712,2025-09-03 11:34:05,P01,Detox Verde,12.5,1,T01
10487,2025-09-03 11:35:54,P03,Trio de Berries,14.0,1,T02
2235,2025-09-03 11:40:58,P04,Sol Tropical,10.5,1,T01
7468,2025-09-03 11:42:56,P02,Energia Matutina,11.0,1,T01
10895,2025-09-03 11:49:25,P03,Trio de Berries,14.0,1,T02
6381,2025-09-03 11:53:56,P02,Energia Matutina,11.0,2,T01
3209,2025-09-03 11:57:42,P01,Detox Verde,12.5,1,T02
2889,2025-09-03 11:58:06,P03,Trio de Berries,14.0,1,T02
5865,2025-09-03 12:07:11,P01,Detox Verde,12.5,1,T02
5650,2025-09-03 12:08:10,P05,Inmune-C Boost,13.0,1,T01
8642,2025-09-03 12:10:05,P02,Energia Matutina,11.0,1,T01
2671,2025-09-03 12:14:42,P02,Energia Matutina,11.0,1,T02
3005,2025-09-03 12:20:39,P01,Detox Verde,12.5,1,T01
8229,2025-09-03 12:25:02,P02,Energia Matutina,11.0,3,T02
4834,2025-09-03 12:27:42,P02,Energia Matutina,11.0,2,T01
7809,2025-09-03 12:34:41,P02,Energia Matutina,11.0,1,T02
8184,2025-09-03 12:40:25,P05,Inmune-C Boost,13.0,1,T02
6071,2025-09-03 12:42:49,P05,Inmune-C Boost,13.0,1,T01
7796,2025-09-03 12:46:12,P03,Trio de Berries,14.0,1,T02
6511,2025-09-03 12:47:23,P01,Detox Verde,12.5,1,T02
4949,2025-09-03 12:53:02,P05,Inmune-C Boost,13.0,1,T02
5947,2025-09-03 12:54:22,P02,Energia Matutina,11.0,1,T01
2369,2025-09-03 12:56:13,P04,Sol Tropical,10.5,2,T02
10307,2025-09-03 13:06:00,P03,Trio de Berries,14.0,1,T02
8504,2025-09-03 13:21:43,P04,Sol Tropical,10.5,1,T02
5369,2025-09-03 13:21:44,P04,Sol Tropical,10.5,1,T02
4742,2025-09-03 13:28:17,P03,Trio de Berries,14.0,1,T02
8730,2025-09-03 13:28:31,P01,Detox Verde,12.5,1,T02
5854,2025-09-03 13:45:32,P01,Detox Verde,12.5,1,T02
6848,2025-09-03 13:46:10,P03,Trio de Berries,14.0,1,T02
9307,2025-09-03 13:52:13,P03,Trio de Berries,14.0,1,T01
8376,2025-09-03 13:52:31,P02,Energia Matutina,11.0,1,T01
2967,2025-09-03 13:55:24,P02,Energia Matutina,11.0,1,T01
2326,2025-09-03 13:57:33,P01,Detox Verde,12.5,1,T01
3976,2025-09-03 14:08:22,P04,Sol Tropical,10.5,1,T02
2260,2025-09-03 14:13:32,P02,Energia Matutina,11.0,2,T02
9710,2025-09-03 14:32:02,P03,Trio de Berries,14.0,1,T02
7817,2025-09-03 14:39:53,P03,Trio de Berries,14.0,1,T02
5637,2025-09-03 14:41:28,P01,Detox Verde,12.5,1,T02
1039,2025-09-03 14:43:40,P05,Inmune-C Boost,13.0,1,T02
7968,2025-09-03 14:46:27,P02,Energia Matutina,11.0,1,T02
2754,2025-09-03 14:48:49,P02,Energia Matutina,11.0,1,T02
1603,2025-09-03 14:51:28,P02,Energia Matutina,11.0,1,T02
1456,2025-09-03 14:53:57,P02,Energia Matutina,11.0,1,T01
6182,2025-09-03 14:55:42,P03,Trio de Berries,14.0,1,T02
9140,2025-09-03 14:57:24,P04,Sol Tropical,10.5,1,T01
7161,2025-09-03 14:59:19,P01,Detox Verde,12.5,1,T02
3068,2025-09-03 15:00:29,P03,Trio de Berries,14.0,1,T02
7147,2025-09-03 15:04:16,P04,Sol Tropical,10.5,1,T01
10941,2025-09-03 15:04:39,P01,Detox Verde,12.5,2,T02
1932,2025-09-03 15:08:15,P01,Detox Verde,12.5,1,T02
5056,2025-09-03 15:08:43,P01,Detox Verde,12.5,1,T01
3553,2025-09-03 15:12:28,P02,Energia Matutina,11.0,1,T01
6346,2025-09-03 15:13:12,P01,Detox Verde,12.5,1,T02
9569,2025-09-03 15:18:01,P02,Energia Matutina,11.0,2,T01
9605,2025-09-03 15:25:23,P01,Detox Verde,12.5,1,T01
8426,2025-09-03 15:26:50,P01,Detox Verde,12.5,1,T01
1633,2025-09-03 15:31:51,P03,Trio de Berries,14.0,1,T02
8974,2025-09-03 15:32:11,P04,Sol Tropical,10.5,2,T02
6398,2025-09-03 15:33:15,P02,Energia Matutina,11.0,1,T01
7715,2025-09-03 15:36:09,P03,Trio de Berries,14.0,2,T02
9246,2025-09-03 15:36:41,P01,Detox Verde,12.5,1,T02
8911,2025-09-03 15:38:39,P01,Detox Verde,12.5,1,T02
8112,2025-09-03 15:38:59,P02,Energia Matutina,11.0,1,T01
9245,2025-09-03 15:40:03,P01,Detox Verde,12.5,1,T02
7947,2025-09-03 15:46:00,P02,Energia Matutina,11.0,2,T01
4626,2025-09-03 15:46:55,P01,Detox Verde,12.5,2,T02
1812,2025-09-03 15:50:27,P03,Trio de Berries,14.0,1,T02
1390,2025-09-03 15:52:39,P02,Energia Matutina,11.0,1,T01
5625,2025-09-03 15:59:33,P05,Inmune-C Boost,13.0,2,T01
5622,2025-09-03 15:59:48,P02,Energia Matutina,11.0,1,T01
1028,2025-09-03 16:14:15,P03,Trio de Berries,14.0,2,T01
4518,2025-09-03 16:31:37,P01,Detox Verde,12.5,1,T02
7074,2025-09-03 16:33:50,P04,Sol Tropical,10.5,1,T01
8975,2025-09-03 16:33:55,P02,Energia Matutina,11.0,1,T01
5589,2025-09-03 16:36:03,P01,Detox Verde,12.5,1,T01
7505,2025-09-03 16:36:42,P02,Energia Matutina,11.0,1,T01
7894,2025-09-03 16:41:55,P02,Energia Matutina,11.0,1,T02
5228,2025-09-03 16:49:13,P02,Energia Matutina,11.0,1,T02
8422,2025-09-03 16:56:06,P01,Detox Verde,12.5,2,T02
5276,2025-09-03 17:02:17,P02,Energia Matutina,11.0,2,T01
6819,2025-09-03 17:06:01,P02,Energia Matutina,11.0,3,T02
8922,2025-09-03 17:06:52,P02,Energia Matutina,11.0,1,T01
7664,2025-09-03 17:07:50,P02,Energia Matutina,11.0,1,T01
3107,2025-09-03 17:10:19,P02,Energia Matutina,11.0,1,T02
7866,2025-09-03 17:14:46,P02,Energia Matutina,11.0,2,T01
5778,2025-09-03 17:15:53,P03,Trio de Berries,14.0,2,T01
3340,2025-09-03 17:16:22,P02,Energia Matutina,11.0,1,T02
4011,2025-09-03 17:18:48,P02,Energia Matutina,11.0,1,T01
9408,2025-09-03 17:21:57,P03,Trio de Berries,14.0,1,T02
5025,2025-09-03 17:22:02,P02,Energia Matutina,11.0,1,T01
4770,2025-09-03 17:24:26,P04,Sol Tropical,10.5,1,T02
7640,2025-09-03 17:24:30,P02,Energia Matutina,11.0,1,T02
4341,2025-09-03 17:28:31,P01,Detox Verde,12.5,1,T01
5775,2025-09-03 17:29:19,P01,Detox Verde,12.5,2,T02
9422,2025-09-03 17:29:21,P03,Trio de Berries,14.0,1,T01
